Date;Location;Latitude;Longitude;Operator;AC Type;Aboard;Aboard Passangers;Aboard Crew;Fatalities;Fatalities Passangers;Fatalities Crew;Ground;Summary;;;
12/03/1928;Near Rio de Janeiro,Brazil;#CAMPO!;#CAMPO!;Syndicato Condor;Dornier Wal;14;9;5;14;9;5;0;The seaplane took off form the bay and narrowly avoided a collision with another plane and in the process veered sharply and so abruptly that one of the wings was strained beyond its elastic limits. The pilot then lost control of the aircraft and it fell, tail spinning 300 feet into the water where one of the engines exploded on impact. It sunk immediately.;;;
12/10/1928;Spokane;47,6589;-117,4250;Spokane Airways;Ford Tri-motor 4;5;3;2;5;3;2;0;The aircraft crashed while attempting to land in fog.;;;
12/11/1928;Letzlingen;52,4469;11,4856;Deutsche Lufthansa;Junkers G-31;4;1;3;3;0;3;0;After a fuel line broke in flight, the pilot was forced to make an emergency landing in an open field. On landing, the aircraft crashed, overturned and came to rest in flames.;;;
12/20/1928;Huron;41,3997;-82,5650;National Air Transport;Douglas M-4;1;0;1;1;0;1;0;The mail plane crashed into an apple tree during a snow storm after the pilot experienced spatial disorientation.;;;
12/23/1928;Chattanooga;35,0456;-85,2672;Interstate Airlines;Fairchild FC-2;4;3;1;4;3;1;0;Crashed onto a roof and garage on takeoff and burst into flames. The motor may have not been warmed- up properly.;;;
12/31/1928;Reims;49,2628;4,0347;CIDNA;BlÃ©riot Spad 66;3;2;1;2;2;0;0;Crashed into high ground in fog.;;;
01/05/1929;Stafford Springs;41,9534;-72,3030;Colonial Air Transport;Fairchild FC-2;1;0;1;1;0;1;0;Struck a mountain slope  in poor weather.;;;
01/18/1929;Cove;45,2968;-117,8108;Varney Air Lines;Stearman C-38;1;0;1;1;0;1;0;While attempting to make an emergency landing on the Minam river the mail plane hit a bolder killing the pilot.;;;
01/25/1929;Near Corfu, Greece;#CAMPO!;#CAMPO!;Aeroespresso;CMASA Wal;9;7;2;2;7;2;0;The passenger plane diverted off Kerkira in the Ionian Sea due to poor weather conditions and thunderstoms and sank in rough seas.;;;
01/31/1929;Marrocos;#CAMPO!;#CAMPO!;Aeropostale;Latecoere 26;2;0;2;2;0;2;0;While cruising along the coast, the mail plane crashed into the Atlantic Ocean for unknown reasons.;;;
01/31/1929;Morgantown;39,6298;-79,9559;Skyline Transportation Company;Travel Air 4000;1;0;1;1;0;1;0;While attempting to land, the aircraft overran the runway and hit the perimeter fence.;;;
03/17/1929;Newark;40,7242;-74,1726;Colonial Western Airlines;Ford 5-AT-B Tri Motor;15;13;2;14;13;1;0;The plane was making the last of a number of sightseeing flights when two of it's three engines failed. The plane stalled and went out of control at an altitude of 200 ft. and crashed into a railroad freight car. Engine failure followed by a stall during an emergency landing attempt.;;;
03/30/1929;Near Beaumont, California;#CAMPO!;#CAMPO!;New Standard Airlines;Fokker F-VIIA;4;3;1;4;3;1;0;The aircraft crashed into a high mountain ridge, exploding on impact. Investigators speculated that upon encountering fog and winds in the treacherous mountain pass, the pilot may have turned the airliner around and was heading back to the airport when the crash occurred.;;;
04/21/1929;San Diego;32,7150;-117,1625;Maddux Airlines / Military - U.S.Army Air Force;Ford 5-AT-B Tri-Motor / B-PW-9D;6;3;3;6;3;3;0;A midair collision occurred  with a US Air Force Boeing PW-9D at 2,000 ft.  Five killed on the Tri-motor, one on the Boeing. Army pilot Lieutenant Howard Keefer, while flying above the airliner, was stunting and performed a steep banking turn downward, in an attempt to pass in front of the airliner. Instead, he misjudged the speed of the Maddux aircraft and his diving plane struck the cockpit of the Ford Tri-motor.  He was found criminally negligent.;;;
05/09/1929;Tampico;22,2173;-97,8557;Mexicana;Ford Tri-motor 4;5;4;1;5;4;1;0;An engine failed, the plane stalled and crashed.;;;
05/18/1929;Peste;47,5000;19,1000;MALERT;Fokker F-III;2;0;2;2;0;2;0;A wing separated in flight and the plane crashed.;;;
05/22/1929;Argel;36,7717;3,0518;Aeropostale;Cams 53;6;3;3;4;3;2;0;The plane collided with a submerged object while taking off.;;;
06/13/1929;Santiago de Cuba;20,0250;-75,8213;Pan American Airways;Fokker F-X;5;1;4;2;1;1;0;"Crashed while taking off. The muddy field prevented the aircraft from gaining altitude. The plane hit telephone wires and crashed. The plane was named ""Christopher Columbus"".";;;
06/14/1929;Barcelona;41,3879;2,1699;Aeropostale;Breguet 14;2;0;2;1;0;1;0;Took off, lost power and altitude and crashed into a telegraph tower.;;;
06/17/1929;Dungeness;50,9165;0,9772;Imperial Airways;Handley Page W-10;13;11;2;7;7;0;0;"The plane was over the English Channel, approximately 3 miles offshore, when an engine failed. The pilot attempted to return to the airport but the plane ditched into the English Channel. Failure of a connecting rod on a cylinder due to fatigue.The plane was named ""City of Ottawa.""";;;
06/24/1929;Saint Paul;44,9437;-93,0943;Northwest Orient Airlines;Ford 5-AT-B Tri-Motor;8;6;2;1;0;1;0;All three engines failed shortly after takeoff causing the plane to stall and crash near Indian Mounds park.;;;
06/29/1929;Near Lindau, Bavaria, Germany;#CAMPO!;#CAMPO!;Bodensee Aerolloyd;Domier Delphin III (flying boat);5;4;1;5;4;1;0;The seaplane crashed into lake Constance while attempting to landing. The landing was hard and the plane broke in two and sank.;;;
06/29/1929;Columbus;39,9833;-82,9833;Continental Air Lines;Travel Air 4000;1;0;1;1;0;1;0;The mail plane crashed into an antenna mast in fog and low visibility and burned.;;;
08/11/1929;Clovis;34,4120;-103,1952;Middle States Airlines;Lockheed 5 Vega;4;2;2;4;2;2;0;The just manufactured aircraft was on its way to be delivered to its new owner with  four employees of Lockheed,  two pilots and two engineers when it crashed under unknown circumstances.;;;
08/24/1929;Sóchi;43,5849;39,7187;Ukvozduchput;Kalinin K-4;1;0;1;1;0;1;0;Crashed under unknown circumstances.;;;
08/24/1929;Ulm;48,4000;9,9833;Deutsche Lufthansa;Fokker FG II;5;4;1;4;3;1;0;The aorcraft hit a hill in fog and poor visibility.;;;
09/02/1929;Needles;34,8484;-114,6140;Associated Aviators;Lockheed Vega;2;0;2;1;0;1;0;The plane crashed after going into a tail spin in a thunderstorm. The mechanic was able to parachute to safety.;;;
09/03/1929;Mt. Taylor, near Grants, New Mexico;#CAMPO!;#CAMPO!;Trans Continental Air Transport;Ford 5-AT-B Tri Motor;8;5;3;8;5;3;0;"Shortly after departing the aircraft crashed into a Mt Taylor after encountering a thunderstorm and turbulence. The plane was named ""The City of San Francisco.""";;;
09/06/1929;Gask;33,0408;59,7064;Imperial Airways;de Havilland DH-66 Hercules;5;2;3;3;1;2;0;At night, the aircraft crashed short of the runway in low visibility.;;;
09/14/1929;North Atlantic Ocean;#CAMPO!;#CAMPO!;Aeropostale;Latecoere 25;6;4;2;6;4;2;0;Crashed at sea, 30 miles from Larache, Morocco for unknown reasons.;;;
09/14/1929;St. Catharines;43,1833;-79,2333;Skyways;Travel Air 6000;6;5;1;6;5;1;0;The aircraft went out of control and crashed for unknown reasons.;;;
09/17/1929;Mt Lamentation, Connecticut;#CAMPO!;#CAMPO!;Colonial Air Transport;Pitcairn PA-6 Mailwing;1;0;1;1;0;1;0;The mail plane crashed into Mt. Lamentation in fog and burst into flames.;;;
09/17/1929;Larache;35,1833;-6,1500;Aeropostale;Latecoere 25-3-R;5;3;2;5;3;2;0;Crashed into the Mediterranean for unknown reasons.;;;
09/17/1929;Jacumba;32,6199;-116,1916;Pickwick Airways;Fairchild 71;2;0;2;1;0;1;0;The mail plane crashed into a hillside in the desert while attempting to make an emergency landing during a storm.;;;
10/26/1929;La Spezia;44,1000;9,8167;Imperial Airways;Short Calcutta (flying boat);7;5;2;7;5;2;0;"The aircraft ditched in the ocean after encountering gale force winds. Sank while in tow. The plane was named ""City of Rome.""";;;
10/29/1929;Mount Vernon;40,3928;-82,4811;Continental Air Lines;Stearman C-38;1;0;1;1;0;1;0;The mail plane crashed into a grove of trees 8 miles southwest of Mount Vernon in foggy conditons.;;;
10/31/1929;Bremerton;47,5700;-122,6525;Bremerton-Seattle Air Taxi / Gorst Air Lines;Loening C-2C;2;0;2;2;0;2;0;The air taxi crashed into Puget Sound as it attempted to take off.;;;
11/04/1929;Cerro Maggiore;45,5931;8,9515;Corp. Aeronautica de Transportes;Lockheed Vega 5;4;3;1;4;3;1;0;The mail plane crashed in dense fog.;;;
11/06/1929;Near Godstone, Surrey, England;#CAMPO!;#CAMPO!;Deutsche Lufthansa;Junkers G-24;8;4;4;7;3;4;0;After the plane's antenna wire struck the ground and was partially torn off, the pilot attempted to return to land but hit tree tops and crashed in rain and fog.;;;
11/16/1929;Córsega;#CAMPO!;#CAMPO!;Air Union;Liore et Olivier 190;3;0;3;3;0;3;0;While flying along the Corsican coast, the aircraft crashed into the Mediterranean in fog. No trace of the plane was ever found.;;;
11/20/1929;Ólbia;40,9225;9,4869;S.A.M. SocietÃ  Aerea Mediterranea;Savoia Marchetti S55;12;9;3;1;1;0;0;The plane crashed due to  an optical phenomenon caused by calm waters and an erroneous height assessment.;;;
11/30/1929;Vancouver;45,6333;-122,6000;Varney Air Lines;Stearman M-2 Speedmail;1;0;1;1;0;1;0;The mail plane crashed into a fog bound tower of the interstate bridge spanning the Columbia River.;;;
12/02/1929;Chagrin Falls;41,4298;-81,3917;National Air Transport;Douglas M-3;1;0;1;1;0;1;0;The mail plane crashed en route during a storm.;;;
12/19/1929;Near Berlin, Germany;#CAMPO!;#CAMPO!;Deutsche Lufthansa;Arado V1;3;0;2;2;0;2;0;In fog, the pilot lost his bearing in fog and crashed 60 km from the airport.;;;
12/30/1929;Amarillo;35,1992;-101,8453;Trans Continental Air Transport;Travel Air B6000;5;3;2;5;3;2;0;Crashed onto a golf course  while on approach during a demonstration flight.;;;
01/10/1930;Brownson;41,1844;-103,1083;Boeing Air Transport;Boeing 95;1;0;1;1;0;1;0;The airmail plane crash landed and burst into flames on a farm in fog and snow while attempting to make an emergency landing.;;;
01/13/1930;Antananarivo;-18,9085;47,5375;Air Orient;Farman 190;3;0;3;3;0;3;0;Crrashed moments after taking off from Port-Francqui.;;;
01/19/1930;Oceanside;33,2117;-117,3258;Maddux Airlines;Ford 5-AT-C Tri Motor;16;14;2;16;14;2;0;While en route to Los Angeles, the pilot, flying a low altitude due to poor weather conditions tried to turn back. While in a left turn his left wing struck a hill, crashed and burned. Adverse weather conditions. The plane flew into a sudden squall which cause the pilot to lose control.;;;
01/25/1930;Ceuta;#CAMPO!;#CAMPO!;Aeropostale;Latecoere 25;2;0;2;2;0;2;0;Ran into thunderstorms and crashed into the sea.;;;
01/27/1930;Kansas City;39,0997;-94,5783;Central  Airlines (Universal Aviation Corporation);Travel Air A6000A;5;4;1;5;4;1;0;While preparing to land, the plane side slipped and dived into the ground from a height of 500 ft. and caught fire. As quickly as the bodies were removed, a hastily mustered crew of pilots and mechanics from Universal Airlines  and Central Airlines, began removing all evidence of the accident, savagely fighting off reporters and photographers as they worked.;;;
02/03/1930;Hartford;41,7658;-72,6734;Colonial Air Transport;Pitcairn PA-6 Mailwing;1;0;1;1;0;1;0;While attempting to land the plane struck a building and fell into the Connecticut river.;;;
02/10/1930;Marden;51,1746;0,4911;Air Union;Farman F-63;6;3;3;2;2;0;0;While attempting to land in snow, the plane rose up, stalled and crashed. Fatigue of the upper front strut of the right tail which failed in flight, causing the spar to fail as well.;;;
04/18/1930;Jersey City;40,7140;-74,0710;Canadian Colonial Airways;Fairchild 71;4;3;1;4;3;1;0;Crashed into power lines 150 feet above the ground in fog.;;;
05/10/1930;Buenos Aires;#CAMPO!;#CAMPO!;Aeropostale;Latecoere 28;4;2;2;3;1;2;0;While flying in foggy conditions at night, the captain lowered his altitude, hit a wave and fiipped over.;;;
06/05/1930;Boston;42,3581;-71,0636;Colonial Air Transport;Ford Tri-Motor 5;15;13;2;1;1;0;0;Crashed into Boston Harbor after losing the right  engine on takeoff.;;;
07/07/1930;Bornholm;#CAMPO!;#CAMPO!;Deutsche Lufthansa;Dornier Wal;8;5;3;5;4;1;0;The flying boat landed in a storm in the open ocean due to engine failure. After three hours, the plane was  capsized by a large wave while under tow.;;;
07/10/1930;Aransas Pass;27,9000;-97,1333;Cross Airways;Lockheed Vega 5;5;4;1;5;4;1;0;The aircraft exploded in the air at an altitude of 4,000 feet shortly after taking off. The plane was flying in an area of fog and thunderstorms.;;;
07/21/1930;Near Meopham, Kent, England;#CAMPO!;#CAMPO!;Walcot Air Line;Junkers F-13ge;6;4;2;6;4;2;0;The plane crashed about 10 miles from it's destination. Possible buffeting or irregular ocillation of the horizontal stabilizer leading to separation of the left stabilizer.;;;
08/22/1930;Jihlava;49,3955;15,5910;Ceskoslovenske Aerolinie;Ford 5-AT-C Tri Motor;11;10;1;10;9;1;0;Crashed when the pilot made a sharp turn to avoid a chimney and lost control of the aircraft.;;;
09/11/1930;Croydon;51,3727;-0,1099;Sabena;Sabca F-VII;2;0;2;2;0;2;0;The plane caught on file shortly after taking off from Croydon.;;;
09/25/1930;Edmonton;53,5445;-113,4909;Western Canada Airways;Boeing 40;3;2;1;3;2;1;0;The air mail plane crashed in fog  while attempting to land in fog.;;;
10/06/1930;Dresden;51,0333;13,7333;Deutsche Lufthansa;Messerschmitt M-20B;8;6;2;8;6;2;0;Crashed into hill while attempting to land after running into a strong gust of wind..;;;
10/12/1930;Larache;35,1833;-6,1500;Aeropostale;Latecoere 28;4;3;1;4;3;1;0;The french postal plane crashed into mountains.;;;
10/28/1930;Prince Rupert;54,3122;-130,3271;Alaska-Washington Airways;Lockheed Vega;3;2;1;3;2;1;0;Crashed while taking off.;;;
10/30/1930;Near Neufchatel, France;#CAMPO!;#CAMPO!;Imperial Airways;Handley Page W-8;6;3;3;3;2;1;0;"Crashed into high ground in fog after losing an engine. The plane was named ""City of Washington.""";;;
10/30/1930;Brookston;40,6011;-86,8658;Embry Riddle Company;Pitcairn PA-6 Mailwing;1;0;1;1;0;1;0;After developing engine trouble the pilot tried to parachute out of the plane but the parachute got caught on the plane and the pilot was dragged to his death.;;;
11/07/1930;Santos;-23,9563;-46,3265;Syndicato Condor;Junkers G-24;9;8;1;1;1;0;0;Crashed into the sea.;;;
12/09/1930;Xangai;#CAMPO!;#CAMPO!;China National Aviation Corporation;Loening C-W Air Yaht;6;4;2;4;2;2;0;"The lower right wing of the aircraft hit the mast of  a river boat and the plane flipped over on its back and  crashed onto a river bank. The aircraft was named ""Shanghai"".";;;
01/08/1931;Melle;51,0048;3,8024;Sabena;Fokker F-VII;2;0;2;2;0;2;0;After deciding to return to his base because of fog, the pilot of the mail plane  lowered his altitude and struck the ground.;;;
01/22/1931; Bluff Mountain, Washington;#CAMPO!;#CAMPO!;Varney Air Lines;Boeing 40;1;0;1;1;0;1;0;The mail plane flew into Bluff Mountain in dense fog.;;;
02/08/1931;Wairoa;#CAMPO!;#CAMPO!;Dominion Air Lines;Desoutter II;3;2;1;3;2;1;0;While droping a mail bag the plane stalled and crashed.;;;
02/20/1931;Bagot;49,9684;-98,6291;Western Canada Airways;Fokker Universal F-14;3;2;1;2;2;0;0;The plane carrying mail, crashed into a field, turned over and burst into flames. There was heavy fog in the area of the accident.;;;
02/24/1931;Espanha;#CAMPO!;#CAMPO!;Aeropostale;Latecoere 32;3;0;3;1;0;1;0;Crashed due to fuel exhaustion after encountering strong headwinds and getting lost.;;;
03/21/1931;Nova Gales do Sul;#CAMPO!;#CAMPO!;Australian National Airways;Avro 10;8;6;2;8;6;2;0;Crashed in the Snowy Mountains in poor weather conditions. Wreckage found 10/26/1958.;;;
03/31/1931;Bazaar;38,2719;-96,5353;Trans Continental and Western Air;Fokker F10A Trimotor;8;6;2;8;6;2;0;Shortly after taking off from Kansas City, one of the aircraft's wing's separated in flight after penetrating a thunderstorm and experiencing strong turbulence and icing. The plane crashed into a wheat field. Wing-aileron flutter, brought about by moisture leaking into the wing's interior, weakening the glue that bonded the wooden spars. Notre Dame football coach, Knute Rockne, 43, killed.;;;
04/14/1931;Near Letschen, Germany;#CAMPO!;#CAMPO!;Deutsche Lufthansa;Messerschmitt M-20;10;7;3;2;0;2;0;Fuselage failure. Four were seriously injured and both the pilot and radio operator were killed.;;;
05/05/1931;Burbank;34,1821;-118,3075;Pacific Air Transport;Boeing 40;2;0;2;2;0;2;0;The mail plane crashed into Las Tunas Canyon while attempting to land at  Burbank Airport in dense fog.;;;
05/22/1931;Wampit, Australia;#CAMPO!;#CAMPO!;Guiena Airways;Junkers W-34;1;0;1;1;0;1;0;Hit trees in fog and cashed into the jungle.;;;
05/24/1931;Bellefonte;40,9134;-77,7648;National Air Transport;Boeing 95;1;0;1;1;0;1;0;Crashed into a mountain and burned in poor visibility and icing conditions.;;;
06/07/1931;Near Sandoway, Burma;#CAMPO!;#CAMPO!;Air Orient;Fokker F-VIIB;4;0;4;4;0;4;0;Crashed into a trees and fell into a river 50 km south of Sandoway after experiencing engine trouble while attempting to land at Sandoway in poor visibility and monsoon conditions.;;;
06/11/1931;Walbridge;41,5883;-83,4894;Rubner Flying Service;Lockheed Vega 2;3;1;2;2;0;2;0;A wing buckled as the plane was attempting to land and the plane crashed.;;;
06/13/1931;Saarbrucken, Germany;#CAMPO!;#CAMPO!;Deutsche Lufthansa;Dornier Merkur;4;2;2;4;2;2;0;After circling in fog for half an hour, the plane rose to about 300 ft. and nose dived into the ground and burst into flames. Engine failure.;;;
07/12/1931;Chicago;41,8832;-87,6324;Braniff Airlines;Lockheed Vega;2;0;2;2;0;2;0;Engine quit while taking off. The plane crashed from a height of 700 feet. The pilot tried to return to the airport  by banking to the right but did not have sufficient altitude to recover.;;;
